,Date,Close,roe,roa,earningPerShare,bookValuePerShare,assetOnEquity,payableOnEquity
429,2020-03-19,17250.0,0.177,0.029,2970.0,18364.0,6.1,5.1
430,2020-03-20,17350.0,0.177,0.029,2970.0,18364.0,6.1,5.1
431,2020-03-23,16150.0,0.177,0.029,2970.0,18364.0,6.1,5.1
432,2020-03-24,16100.0,0.177,0.029,2970.0,18364.0,6.1,5.1
433,2020-03-25,16600.0,0.177,0.029,2970.0,18364.0,6.1,5.1
434,2020-03-26,16100.0,0.177,0.029,2970.0,18364.0,6.1,5.1
435,2020-03-27,16000.0,0.177,0.029,2970.0,18364.0,6.1,5.1
436,2020-03-30,14900.0,0.177,0.029,2970.0,18364.0,6.1,5.1
437,2020-03-31,15000.0,0.177,0.029,2970.0,18364.0,6.1,5.1
438,2020-04-01,15500.0,0.176,0.029,3086.0,19171.0,5.9,4.9
439,2020-04-03,15850.0,0.176,0.029,3086.0,19171.0,5.9,4.9
440,2020-04-06,16950.0,0.176,0.029,3086.0,19171.0,5.9,4.9
441,2020-04-07,16950.0,0.176,0.029,3086.0,19171.0,5.9,4.9
442,2020-04-08,16700.0,0.176,0.029,3086.0,19171.0,5.9,4.9
443,2020-04-09,16900.0,0.176,0.029,3086.0,19171.0,5.9,4.9
444,2020-04-10,16750.0,0.176,0.029,3086.0,19171.0,5.9,4.9
445,2020-04-13,17200.0,0.176,0.029,3086.0,19171.0,5.9,4.9
446,2020-04-14,17150.0,0.176,0.029,3086.0,19171.0,5.9,4.9
447,2020-04-15,17550.0,0.176,0.029,3086.0,19171.0,5.9,4.9
448,2020-04-16,17550.0,0.176,0.029,3086.0,19171.0,5.9,4.9
449,2020-04-17,17750.0,0.176,0.029,3086.0,19171.0,5.9,4.9
450,2020-04-20,17700.0,0.176,0.029,3086.0,19171.0,5.9,4.9
451,2020-04-21,16850.0,0.176,0.029,3086.0,19171.0,5.9,4.9
452,2020-04-22,16900.0,0.176,0.029,3086.0,19171.0,5.9,4.9
453,2020-04-23,16950.0,0.176,0.029,3086.0,19171.0,5.9,4.9
454,2020-04-24,17100.0,0.176,0.029,3086.0,19171.0,5.9,4.9
455,2020-04-27,17050.0,0.176,0.029,3086.0,19171.0,5.9,4.9
456,2020-04-28,17100.0,0.176,0.029,3086.0,19171.0,5.9,4.9
457,2020-04-29,17200.0,0.176,0.029,3086.0,19171.0,5.9,4.9
458,2020-05-04,17400.0,0.176,0.029,3086.0,19171.0,5.9,4.9
459,2020-05-05,17400.0,0.176,0.029,3086.0,19171.0,5.9,4.9
460,2020-05-06,17550.0,0.176,0.029,3086.0,19171.0,5.9,4.9
461,2020-05-07,17700.0,0.176,0.029,3086.0,19171.0,5.9,4.9
462,2020-05-08,18900.0,0.176,0.029,3086.0,19171.0,5.9,4.9
463,2020-05-11,20200.0,0.176,0.029,3086.0,19171.0,5.9,4.9
464,2020-05-12,20600.0,0.176,0.029,3086.0,19171.0,5.9,4.9
465,2020-05-13,20600.0,0.176,0.029,3086.0,19171.0,5.9,4.9
466,2020-05-14,20500.0,0.176,0.029,3086.0,19171.0,5.9,4.9
467,2020-05-15,20250.0,0.176,0.029,3086.0,19171.0,5.9,4.9
468,2020-05-18,20650.0,0.176,0.029,3086.0,19171.0,5.9,4.9
469,2020-05-19,21300.0,0.176,0.029,3086.0,19171.0,5.9,4.9
470,2020-05-20,21050.0,0.176,0.029,3086.0,19171.0,5.9,4.9
471,2020-05-21,22000.0,0.176,0.029,3086.0,19171.0,5.9,4.9
472,2020-05-22,21050.0,0.176,0.029,3086.0,19171.0,5.9,4.9
473,2020-05-25,21050.0,0.176,0.029,3086.0,19171.0,5.9,4.9
474,2020-05-26,21150.0,0.176,0.029,3086.0,19171.0,5.9,4.9
475,2020-05-27,20900.0,0.176,0.029,3086.0,19171.0,5.9,4.9
476,2020-05-28,20900.0,0.176,0.029,3086.0,19171.0,5.9,4.9
477,2020-05-29,20700.0,0.176,0.029,3086.0,19171.0,5.9,4.9
478,2020-06-01,21300.0,0.176,0.029,3086.0,19171.0,5.9,4.9
479,2020-06-02,21150.0,0.176,0.029,3086.0,19171.0,5.9,4.9
480,2020-06-03,21350.0,0.176,0.029,3086.0,19171.0,5.9,4.9
481,2020-06-04,21200.0,0.176,0.029,3086.0,19171.0,5.9,4.9
482,2020-06-05,21450.0,0.176,0.029,3086.0,19171.0,5.9,4.9
483,2020-06-08,21700.0,0.176,0.029,3086.0,19171.0,5.9,4.9
484,2020-06-09,21550.0,0.176,0.029,3086.0,19171.0,5.9,4.9
485,2020-06-10,21850.0,0.176,0.029,3086.0,19171.0,5.9,4.9
486,2020-06-11,20900.0,0.176,0.029,3086.0,19171.0,5.9,4.9
487,2020-06-12,21150.0,0.176,0.029,3086.0,19171.0,5.9,4.9
488,2020-06-15,20100.0,0.176,0.029,3086.0,19171.0,5.9,4.9
489,2020-06-16,20600.0,0.176,0.029,3086.0,19171.0,5.9,4.9
490,2020-06-17,20300.0,0.176,0.029,3086.0,19171.0,5.9,4.9
491,2020-06-18,20200.0,0.176,0.029,3086.0,19171.0,5.9,4.9
492,2020-06-19,20500.0,0.176,0.029,3086.0,19171.0,5.9,4.9
493,2020-06-22,20750.0,0.176,0.029,3086.0,19171.0,5.9,4.9
494,2020-06-23,20650.0,0.176,0.029,3086.0,19171.0,5.9,4.9
495,2020-06-24,20500.0,0.176,0.029,3086.0,19171.0,5.9,4.9
496,2020-06-25,20200.0,0.176,0.029,3086.0,19171.0,5.9,4.9
497,2020-06-26,20350.0,0.176,0.029,3086.0,19171.0,5.9,4.9
498,2020-06-29,19650.0,0.176,0.029,3086.0,19171.0,5.9,4.9
499,2020-06-30,19550.0,0.176,0.029,3086.0,19171.0,5.9,4.9
500,2020-07-01,19800.0,0.177,0.03,3241.0,20074.0,5.7,4.7
501,2020-07-02,19750.0,0.177,0.03,3241.0,20074.0,5.7,4.7
502,2020-07-03,19800.0,0.177,0.03,3241.0,20074.0,5.7,4.7
503,2020-07-06,20250.0,0.177,0.03,3241.0,20074.0,5.7,4.7
504,2020-07-07,20250.0,0.177,0.03,3241.0,20074.0,5.7,4.7
505,2020-07-08,20100.0,0.177,0.03,3241.0,20074.0,5.7,4.7
506,2020-07-09,20950.0,0.177,0.03,3241.0,20074.0,5.7,4.7
507,2020-07-10,20450.0,0.177,0.03,3241.0,20074.0,5.7,4.7
508,2020-07-13,20300.0,0.177,0.03,3241.0,20074.0,5.7,4.7
509,2020-07-14,20100.0,0.177,0.03,3241.0,20074.0,5.7,4.7
510,2020-07-15,20600.0,0.177,0.03,3241.0,20074.0,5.7,4.7
511,2020-07-16,21000.0,0.177,0.03,3241.0,20074.0,5.7,4.7
512,2020-07-17,20600.0,0.177,0.03,3241.0,20074.0,5.7,4.7
513,2020-07-20,20500.0,0.177,0.03,3241.0,20074.0,5.7,4.7
514,2020-07-21,20500.0,0.177,0.03,3241.0,20074.0,5.7,4.7
515,2020-07-22,20250.0,0.177,0.03,3241.0,20074.0,5.7,4.7
516,2020-07-23,20300.0,0.177,0.03,3241.0,20074.0,5.7,4.7
517,2020-07-24,19500.0,0.177,0.03,3241.0,20074.0,5.7,4.7
518,2020-07-27,18150.0,0.177,0.03,3241.0,20074.0,5.7,4.7
519,2020-07-28,18750.0,0.177,0.03,3241.0,20074.0,5.7,4.7
520,2020-07-29,18150.0,0.177,0.03,3241.0,20074.0,5.7,4.7
521,2020-07-30,18600.0,0.177,0.03,3241.0,20074.0,5.7,4.7
522,2020-07-31,18150.0,0.177,0.03,3241.0,20074.0,5.7,4.7
523,2020-08-03,18600.0,0.177,0.03,3241.0,20074.0,5.7,4.7
524,2020-08-04,18850.0,0.177,0.03,3241.0,20074.0,5.7,4.7
525,2020-08-05,19450.0,0.177,0.03,3241.0,20074.0,5.7,4.7
526,2020-08-06,19200.0,0.177,0.03,3241.0,20074.0,5.7,4.7
527,2020-08-07,19150.0,0.177,0.03,3241.0,20074.0,5.7,4.7
528,2020-08-10,19400.0,0.177,0.03,3241.0,20074.0,5.7,4.7
529,2020-08-11,19450.0,0.177,0.03,3241.0,20074.0,5.7,4.7
530,2020-08-12,19650.0,0.177,0.03,3241.0,20074.0,5.7,4.7
531,2020-08-13,19800.0,0.177,0.03,3241.0,20074.0,5.7,4.7
532,2020-08-14,19800.0,0.177,0.03,3241.0,20074.0,5.7,4.7
533,2020-08-17,20100.0,0.177,0.03,3241.0,20074.0,5.7,4.7
534,2020-08-18,20050.0,0.177,0.03,3241.0,20074.0,5.7,4.7
535,2020-08-19,20200.0,0.177,0.03,3241.0,20074.0,5.7,4.7
536,2020-08-20,20000.0,0.177,0.03,3241.0,20074.0,5.7,4.7
537,2020-08-21,20350.0,0.177,0.03,3241.0,20074.0,5.7,4.7
538,2020-08-24,20950.0,0.177,0.03,3241.0,20074.0,5.7,4.7
