,Date,Close,roe,roa,earningPerShare,debtOnEquity,bookValuePerShare,grossProfitMargin,operatingProfitMargin,assetOnEquity,payableOnEquity
1113,2011-07-04,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1114,2011-07-05,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1115,2011-07-06,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1116,2011-07-07,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1117,2011-07-08,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1118,2011-07-11,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1119,2011-07-12,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1120,2011-07-13,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1121,2011-07-14,12815.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1122,2011-07-15,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1123,2011-07-18,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1124,2011-07-19,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1125,2011-07-20,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1126,2011-07-21,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1127,2011-07-22,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1128,2011-07-25,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1129,2011-07-26,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1130,2011-07-27,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1131,2011-07-28,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1132,2011-07-29,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1133,2011-08-01,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1134,2011-08-02,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1135,2011-08-03,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1136,2011-08-04,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1137,2011-08-05,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1138,2011-08-08,13043.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1139,2011-08-09,12929.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1140,2011-08-10,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1141,2011-08-11,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1142,2011-08-12,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1143,2011-08-15,13158.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1144,2011-08-16,13272.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1145,2011-08-17,13387.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1146,2011-08-18,13387.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1147,2011-08-19,13387.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1148,2011-08-22,13387.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1149,2011-08-23,13501.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1150,2011-08-24,13615.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1151,2011-08-25,13615.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1152,2011-08-26,13730.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1153,2011-08-29,13959.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1154,2011-08-30,14416.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1155,2011-08-31,14416.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1156,2011-09-01,14645.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1157,2011-09-05,14531.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1158,2011-09-06,14645.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1159,2011-09-07,14874.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1160,2011-09-08,14988.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1161,2011-09-09,14988.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1162,2011-09-12,15217.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1163,2011-09-13,15217.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1164,2011-09-14,14752.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1165,2011-09-15,14636.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1166,2011-09-16,14636.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1167,2011-09-19,14752.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1168,2011-09-20,14868.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1169,2011-09-21,15101.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1170,2011-09-22,14984.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1171,2011-09-23,14984.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1172,2011-09-26,14752.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1173,2011-09-27,14752.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1174,2011-09-28,14868.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1175,2011-09-29,14636.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1176,2011-09-30,14520.0,0.415,0.323,1869.0,0.0,5521.0,0.294,0.184,1.2,0.2
1177,2011-10-03,14636.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1178,2011-10-04,14520.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1179,2011-10-05,14636.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1180,2011-10-06,14868.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1181,2011-10-07,15101.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1182,2011-10-10,14984.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1183,2011-10-11,14868.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1184,2011-10-12,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1185,2011-10-13,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1186,2011-10-14,14868.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1187,2011-10-17,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1188,2011-10-18,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1189,2011-10-19,14636.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1190,2011-10-20,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1191,2011-10-21,14868.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1192,2011-10-24,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1193,2011-10-25,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1194,2011-10-26,14636.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1195,2011-10-27,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1196,2011-10-28,14868.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1197,2011-10-31,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1198,2011-11-01,14752.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1199,2011-11-02,15449.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1200,2011-11-03,15681.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1201,2011-11-04,16262.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1202,2011-11-07,16727.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1203,2011-11-08,16727.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1204,2011-11-09,16494.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1205,2011-11-10,16030.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1206,2011-11-11,16030.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1207,2011-11-14,16262.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1208,2011-11-15,16146.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1209,2011-11-16,16146.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1210,2011-11-17,15797.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1211,2011-11-18,15797.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1212,2011-11-21,16494.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1213,2011-11-22,16494.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1214,2011-11-23,16494.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1215,2011-11-24,16030.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1216,2011-11-25,15914.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1217,2011-11-28,15797.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1218,2011-11-29,16116.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1219,2011-11-30,15942.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1220,2011-12-01,15942.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1221,2011-12-02,15942.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1222,2011-12-05,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1223,2011-12-06,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1224,2011-12-07,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1225,2011-12-08,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1226,2011-12-09,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1227,2011-12-12,15942.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1228,2011-12-13,15681.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1229,2011-12-14,15593.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1230,2011-12-15,15681.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1231,2011-12-16,15768.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1232,2011-12-19,15942.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1233,2011-12-20,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1234,2011-12-21,16029.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1235,2011-12-22,15768.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1236,2011-12-23,15593.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1237,2011-12-26,15506.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1238,2011-12-27,15506.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1239,2011-12-28,15593.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1240,2011-12-29,15506.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1241,2011-12-30,15071.0,0.413,0.32,2018.0,0.0,5970.0,0.285,0.171,1.2,0.2
1242,2012-01-03,14722.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1243,2012-01-04,14374.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1244,2012-01-05,13851.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1245,2012-01-06,14025.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1246,2012-01-09,14112.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1247,2012-01-10,14112.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1248,2012-01-11,14112.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1249,2012-01-12,14112.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1250,2012-01-13,14287.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1251,2012-01-16,14722.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1252,2012-01-17,14809.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1253,2012-01-18,14722.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1254,2012-01-19,14809.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1255,2012-01-20,14722.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1256,2012-01-30,14809.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1257,2012-01-31,14984.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1258,2012-02-01,15071.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1259,2012-02-02,15332.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1260,2012-02-03,15245.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1261,2012-02-06,15158.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1262,2012-02-07,15158.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1263,2012-02-08,15245.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1264,2012-02-09,15419.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1265,2012-02-10,15245.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1266,2012-02-13,15158.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1267,2012-02-14,15245.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1268,2012-02-15,15332.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1269,2012-02-16,15419.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1270,2012-02-17,15855.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1271,2012-02-20,16029.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1272,2012-02-21,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1273,2012-02-22,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1274,2012-02-23,16029.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1275,2012-02-24,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1276,2012-02-27,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1277,2012-02-28,15855.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1278,2012-02-29,15855.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1279,2012-03-01,15768.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1280,2012-03-02,15855.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1281,2012-03-05,16639.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1282,2012-03-06,16116.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1283,2012-03-07,16290.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1284,2012-03-08,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1285,2012-03-09,15855.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1286,2012-03-12,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1287,2012-03-13,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1288,2012-03-14,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1289,2012-03-15,16116.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1290,2012-03-16,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1291,2012-03-19,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1292,2012-03-20,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1293,2012-03-21,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1294,2012-03-22,15942.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1295,2012-03-23,16726.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1296,2012-03-26,16465.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1297,2012-03-27,16116.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1298,2012-03-28,16290.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1299,2012-03-29,16116.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1300,2012-03-30,16029.0,0.398,0.302,2144.0,0.0,6517.0,0.306,0.216,1.3,0.3
1301,2012-04-03,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1302,2012-04-04,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1303,2012-04-05,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1304,2012-04-06,16470.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1305,2012-04-09,16381.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1306,2012-04-10,16292.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1307,2012-04-11,16292.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1308,2012-04-12,16292.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1309,2012-04-13,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1310,2012-04-16,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1311,2012-04-17,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1312,2012-04-18,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1313,2012-04-19,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1314,2012-04-20,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1315,2012-04-23,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1316,2012-04-24,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1317,2012-04-25,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1318,2012-04-26,16203.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1319,2012-04-27,16114.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1320,2012-05-02,16114.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1321,2012-05-03,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1322,2012-05-04,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1323,2012-05-07,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1324,2012-05-08,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1325,2012-05-09,16114.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1326,2012-05-10,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1327,2012-05-11,16025.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1328,2012-05-14,15936.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1329,2012-05-15,15847.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1330,2012-05-16,15669.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1331,2012-05-17,15669.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1332,2012-05-18,15580.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1333,2012-05-21,15847.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1334,2012-05-22,15669.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1335,2012-05-23,15580.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1336,2012-05-24,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1337,2012-05-25,15580.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1338,2012-05-28,15491.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1339,2012-05-29,15580.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1340,2012-05-30,15580.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1341,2012-05-31,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1342,2012-06-01,15491.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1343,2012-06-04,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1344,2012-06-05,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1345,2012-06-06,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1346,2012-06-07,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1347,2012-06-08,15224.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1348,2012-06-11,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1349,2012-06-12,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1350,2012-06-13,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1351,2012-06-14,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1352,2012-06-15,15758.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1353,2012-06-18,15669.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1354,2012-06-19,15669.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1355,2012-06-20,15580.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1356,2012-06-21,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1357,2012-06-22,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1358,2012-06-25,15402.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1359,2012-06-26,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1360,2012-06-27,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1361,2012-06-28,15313.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1362,2012-06-29,15669.0,0.388,0.297,2335.0,0.0,6634.0,0.345,0.237,1.3,0.3
1363,2012-07-02,15580.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1364,2012-07-03,15491.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1365,2012-07-04,15491.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1366,2012-07-05,15491.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1367,2012-07-06,15402.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1368,2012-07-09,15224.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1369,2012-07-10,15224.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1370,2012-07-11,15313.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1371,2012-07-12,15402.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1372,2012-07-13,15580.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1373,2012-07-16,15402.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
1374,2012-07-17,15402.0,0.408,0.332,2494.0,0.0,6703.0,0.354,0.242,1.2,0.2
